1172, 1,  8,  225, 8, 2, 1090,  200,   0.23,   0.07,   1.03,   1.82,   1.40,   3.17, 0.013, 0.013
 917, 1,  8,  225, 4, 2, 1130,  200,   0.23,   0.08,   1.04,   1.38,   1.50,   2.75, 0.014, 0.014
 334, 1,  7,  177, 2, 2, 1770,  400,   0.37,   0.15,   2.63,   1.31,   7.69,   4.50, 0.038, 0.037
3727, 1,  8,  225, 4, 2, 1090,  200,   0.24,   0.08,   1.02,   1.86,   1.44,   3.20, 0.013, 0.013
1581, 1,  8,  225, 4, 2, 1130,  200,   0.21,   0.08,   0.92,   1.38,   1.33,   2.60, 0.012, 0.012
3546, 1,  8,  225, 8, 3, 1130,  200,   0.42,   0.72,   5.67,   2.78,   2.13,   9.64, 0.032, 0.031
3725, 1,  8,  225, 8, 3, 1090,  200,   0.44,   0.56,   6.00,   3.22,   2.11,  10.27, 0.030, 0.030
 667, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.09,   1.17,   1.55,   1.64,   3.11, 0.016, 0.016
2071, 1, 10,  349, 2, 2, 1710,  200,   0.68,   0.24,   3.33,   3.23,   7.21,   7.53, 0.077, 0.070
3226, 1, 12,  489, 8, 3, 2410,  200,   2.08,  15.95, 108.67,  20.73, 103.17, 147.57, 1.374, 1.540
2553, 1, 11,  421, 8, 3, 2070,  200,   1.50,   4.14,  39.28,   8.75,  27.46,  53.75, 0.445, 0.408
 937, 1,  8,  225, 8, 2, 1090,  200,   0.24,   0.08,   1.01,   1.83,   1.54,   3.18, 0.013, 0.015
2868, 1,  6,  137, 4, 2, 1370,  200,   0.21,   0.08,   1.28,   0.57,   1.51,   2.15, 0.015, 0.014
3162, 1, 12,  489, 2, 2, 2410,  200,   1.25,   0.60,   8.95,   5.38,  31.78,  16.24, 0.357, 0.314
 807, 1,  8,  225, 8, 3, 1130,  200,   0.44,   0.57,   5.83,   2.60,   2.01,   9.47, 0.031, 0.029
 187, 1,  8,  225, 4, 2, 1130,  350,   0.24,   0.08,   1.05,   2.45,   2.59,   3.82, 0.013, 0.014
3014, 1,  8,  225, 2, 2, 1090,  200,   0.35,   0.08,   1.12,   2.14,   1.50,   3.73, 0.015, 0.014
3680, 1,  8,  225, 8, 3, 1090,  200,   0.42,   0.63,   5.36,   3.21,   2.10,   9.66, 0.029, 0.030
2620, 1, 12,  489, 2, 2, 2410,  200,   1.40,   0.61,   8.76,   5.25,  38.57,  16.08, 0.328, 0.383
3327, 1, 12,  489, 2, 2, 2410,  200,   1.61,   0.62,   8.62,   5.22,  37.25,  16.13, 0.328, 0.369
3751, 1, 10,  349, 4, 2, 1710,  500,   0.54,   0.20,   2.89,   6.45,  13.94,  10.12, 0.056, 0.055
1601, 1,  8,  225, 4, 2, 1090,  200,   0.23,   0.07,   0.89,   1.89,   1.21,   3.11, 0.011, 0.011
 288, 0,  7,  177, 8, 3,  850,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
1012, 1,  8,  225, 4, 2, 1090,  200,   0.23,   0.07,   0.89,   1.87,   1.23,   3.08, 0.012, 0.011
 651, 1,  8,  225, 8, 2, 1130,  200,   0.22,   0.08,   1.07,   1.69,   1.60,   3.07, 0.014, 0.015
2020, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.09,   1.16,   1.58,   1.59,   3.14, 0.015, 0.015
2360, 1,  8,  225, 2, 2, 1090,  200,   0.35,   0.09,   1.14,   2.19,   1.58,   3.78, 0.015, 0.015
2149, 1,  8,  225, 2, 2, 1090,  200,   0.30,   0.09,   1.12,   2.13,   1.66,   3.66, 0.015, 0.016
 677, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.09,   1.15,   1.58,   1.62,   3.13, 0.015, 0.015
3170, 1,  8,  225, 2, 2, 1090,  200,   0.29,   0.09,   1.13,   2.17,   1.60,   3.69, 0.015, 0.015
1100, 1,  8,  225, 8, 2, 1130,  200,   0.21,   0.08,   1.09,   1.38,   1.48,   2.76, 0.015, 0.014
  76, 1,  5,   97, 8, 1,  930,  200,   0.19,   0.07,   1.30,   1.55,   2.06,   3.14, 0.010, 0.010
2017, 1,  8,  225, 2, 2, 1130,  200,   0.28,   0.09,   1.16,   1.55,   1.67,   3.09, 0.016, 0.016
3485, 1,  8,  225, 2, 2, 1090,  200,   0.29,   0.08,   1.13,   2.24,   1.50,   3.77, 0.014, 0.014
2384, 1,  8,  225, 2, 2, 1090,  200,   0.33,   0.09,   1.14,   2.16,   1.57,   3.72, 0.014, 0.015
2586, 1, 12,  489, 8, 3, 2410,  200,   2.33,   6.74,  63.96,  17.35,  47.72,  90.47, 0.769, 0.711
3438, 1, 12,  489, 2, 2, 2410,  200,   1.28,   0.60,   9.18,   5.25,  32.09,  16.40, 0.314, 0.318
 410, 1,  8,  225, 2, 2, 1130,  100,   0.29,   0.09,   1.15,   0.86,   0.88,   2.40, 0.016, 0.016
2628, 1, 12,  489, 2, 2, 2410,  200,   1.41,   0.62,   8.69,   5.26,  32.13,  16.04, 0.340, 0.318
2162, 1,  8,  225, 2, 2, 1130,  200,   0.29,   0.09,   1.16,   1.57,   1.70,   3.11, 0.016, 0.016
1915, 1, 12,  489, 8, 3, 2410,  200,   2.26,   6.70,  61.28,  16.60,  49.06,  86.94, 0.817, 0.731
2115, 1, 11,  421, 4, 2, 2110,  200,   0.74,   0.34,   4.52,   2.78,  11.34,   8.42, 0.112, 0.111
2537, 1, 12,  489, 2, 2, 2410,  200,   1.23,   0.62,   8.83,   5.29,  31.44,  16.04, 0.341, 0.311
3344, 1,  8,  225, 4, 2, 1090,  200,   0.25,   0.08,   1.02,   1.89,   1.40,   3.24, 0.013, 0.013
2875, 1,  6,  137, 8, 3,  690,  200,   0.17,   0.05,   1.00,   1.28,   0.43,   2.53, 0.008, 0.006
2497, 1, 12,  489, 4, 2, 2410,  200,   1.03,   0.50,   6.44,   4.35,  19.68,  12.36, 0.129, 0.194
1612, 1,  8,  225, 8, 2, 1130,  200,   0.23,   0.08,   1.04,   1.36,   1.46,   2.71, 0.014, 0.014
 799, 1,  8,  225, 2, 2, 1130,  200,   0.28,   0.09,   1.15,   1.59,   1.63,   3.14, 0.016, 0.015
2486, 1, 12,  489, 2, 2, 2370,  200,   1.62,   0.61,   8.68,   6.08,  34.16,  17.06, 0.297, 0.338
2774, 1,  8,  225, 2, 2, 1090,  200,   0.29,   0.09,   1.12,   2.13,   1.61,   3.65, 0.015, 0.015
3748, 1,  8,  225, 4, 2, 1090, 1000,   0.23,   0.07,   1.02,   9.02,   6.89,  10.36, 0.013, 0.013
 358, 1,  8,  225, 2, 2, 1130,  100,   0.27,   0.09,   1.16,   0.86,   0.85,   2.40, 0.016, 0.016
1616, 1,  8,  225, 8, 2, 1130,  200,   0.20,   0.08,   1.07,   1.35,   1.50,   2.70, 0.014, 0.014
1867, 1, 12,  489, 8, 3, 2410,  200,   1.81,   6.75,  62.50,  14.34,  49.43,  85.50, 0.747, 0.737
1496, 1, 10,  349, 8, 2, 1670,  200,   0.57,   0.20,   2.83,   3.84,   5.36,   7.47, 0.048, 0.052
2916, 1,  9,  293, 4, 2, 1430,  200,   0.39,   0.14,   1.86,   2.40,   3.07,   4.82, 0.029, 0.030
 672, 1,  8,  225, 2, 2, 1130,  200,   0.26,   0.09,   1.16,   1.61,   1.70,   3.13, 0.016, 0.016
3589, 1,  6,  137, 8, 3,  650,  200,   0.15,   0.05,   0.89,   1.90,   0.42,   3.03, 0.008, 0.006
2263, 1, 12,  489, 4, 2, 2410,  200,   0.96,   0.48,   7.68,   4.64,  19.39,  13.80, 0.191, 0.191
3363, 1,  8,  225, 2, 2, 1090,  200,   0.29,   0.09,   1.12,   2.18,   1.59,   3.70, 0.015, 0.015
2379, 1,  8,  225, 8, 3, 1090,  200,   0.45,   0.57,   5.70,   3.17,   2.03,   9.92, 0.029, 0.029
